state,distnum,distid,party,partname,yearel,origvote,totvote,highestvote,sechighestvote,uniqid,officeexp
2,2,9,200,R,1972,106280.0,195415.0,106280.0,89135.0,6333,0
2,2,9,100,D,1974,47399.0,165553.0,118154.0,47399.0,10800,0
2,2,9,200,R,1974,118154.0,165553.0,118154.0,47399.0,6333,1
2,2,9,100,D,1976,43150.0,219547.0,169292.0,43150.0,6715,0
2,2,9,200,R,1976,169292.0,219547.0,169292.0,43150.0,6333,2
2,2,9,100,D,1978,70691.0,173037.0,87939.0,70691.0,10800,0
2,2,9,200,R,1978,87939.0,173037.0,87939.0,70691.0,26957,0
2,2,9,100,D,1980,51026.0,237432.0,186406.0,51026.0,26392,0
2,2,9,200,R,1980,186406.0,237432.0,186406.0,51026.0,26957,1
2,2,9,100,D,1982,68086.0,204161.0,136075.0,68086.0,8749,0
2,2,9,200,R,1982,136075.0,204161.0,136075.0,68086.0,26957,2
2,2,9,100,D,1984,57347.0,253755.0,192166.0,57347.0,4780,0
2,2,9,200,R,1984,192166.0,253755.0,192166.0,57347.0,26957,3
2,2,9,100,D,1986,43614.0,192384.0,148770.0,43614.0,5851,0
2,2,9,200,R,1986,148770.0,192384.0,148770.0,43614.0,26957,4
2,2,9,100,D,1988,85346.0,252575.0,167229.0,85346.0,12802,0
2,2,9,200,R,1988,167229.0,252575.0,167229.0,85346.0,26957,5
2,2,9,100,D,1990,116798.0,238502.0,121704.0,116798.0,18644,0
2,2,9,200,R,1990,121704.0,238502.0,121704.0,116798.0,26957,6
2,2,9,100,D,1992,130824.0,311372.0,153022.0,130824.0,18644,0
2,2,9,200,R,1992,153022.0,311372.0,153022.0,130824.0,26957,7
2,2,9,100,D,1994,109615.0,239839.0,109615.0,97754.0,2445,0
2,2,9,200,R,1994,97754.0,239839.0,109615.0,97754.0,3080,0
2,2,9,100,D,1996,205439.0,285589.0,205439.0,9294.0,2445,1
2,2,9,100,D,1998,146202.0,191876.0,146202.0,45674.0,2445,2
2,2,9,200,R,1998,45674.0,191876.0,146202.0,45674.0,23289,0
3,1,10,100,D,1946,40549.0,102049.0,59222.0,40549.0,9470,0
3,1,10,200,R,1946,59222.0,102049.0,59222.0,40549.0,13160,0
3,1,10,100,D,1948,56604.0,132186.0,75582.0,56604.0,21209,0
3,1,10,200,R,1948,75582.0,132186.0,75582.0,56604.0,13160,1
3,1,10,100,D,1950,39717.0,127735.0,88018.0,39717.0,27858,0
3,1,10,200,R,1950,88018.0,127735.0,88018.0,39717.0,13160,2
3,1,10,100,D,1952,49379.0,151196.0,101512.0,49379.0,4932,0
3,1,10,200,R,1952,101512.0,151196.0,101512.0,49379.0,13160,3
3,1,10,100,D,1954,54675.0,123095.0,68420.0,54675.0,8834,0
3,1,10,200,R,1954,68420.0,123095.0,68420.0,54675.0,13160,4
3,1,10,100,D,1956,52213.0,145091.0,92269.0,52213.0,26112,0
3,1,10,200,R,1956,92269.0,145091.0,92269.0,52213.0,13160,5
3,1,10,100,D,1958,52853.0,119469.0,66067.0,52853.0,4945,0
3,1,10,200,R,1958,66067.0,119469.0,66067.0,52853.0,6629,0
3,1,10,100,D,1960,46863.0,150295.0,102921.0,46863.0,4932,0
3,1,10,200,R,1960,102921.0,150295.0,102921.0,46863.0,6629,1
3,1,10,100,D,1962,36711.0,143209.0,106498.0,36711.0,12959,0
3,1,10,200,R,1962,106498.0,143209.0,106498.0,36711.0,6629,2
3,1,10,200,R,1966,109370.0,109370.0,109370.0,,6629,4
3,1,10,200,R,1968,140419.0,140419.0,140419.0,,6629,5
3,1,10,200,R,1970,117045.0,117045.0,117045.0,,6629,6
3,1,10,200,R,1972,159282.0,159282.0,159282.0,,6629,7
3,1,10,100,D,1974,43524.0,150809.0,107285.0,43524.0,17718,0
3,1,10,200,R,1974,107285.0,150809.0,107285.0,43524.0,6629,8
3,1,10,100,D,1976,78181.0,215833.0,137652.0,78181.0,18334,0
3,1,10,200,R,1976,137652.0,215833.0,137652.0,78181.0,6629,9
3,1,10,200,R,1978,131773.0,131773.0,131773.0,,6629,10
3,1,10,100,D,1980,52457.0,208872.0,156415.0,52457.0,8590,0
3,1,10,200,R,1980,156415.0,208872.0,156415.0,52457.0,6629,11
3,1,10,100,D,1984,60372.0,223018.0,162646.0,60372.0,29899,0
3,1,10,200,R,1984,162646.0,223018.0,162646.0,60372.0,6629,13
3,1,10,100,D,1986,32430.0,146083.0,113653.0,32430.0,29789,0
3,1,10,200,R,1986,113653.0,146083.0,113653.0,32430.0,6629,14
3,1,10,100,D,1988,186356.0,225263.0,186356.0,38907.0,2013,0
3,1,10,200,R,1988,38907.0,225263.0,186356.0,38907.0,6629,15
3,1,10,100,D,1990,43611.0,194359.0,150748.0,43611.0,2013,1
3,1,10,200,R,1990,150748.0,194359.0,150748.0,43611.0,6629,15
3,1,10,100,D,1992,135049.0,261992.0,135049.0,113828.0,21207,0
3,1,10,200,R,1992,113828.0,261992.0,135049.0,113828.0,16392,0
3,1,10,100,D,1994,150047.0,150047.0,150047.0,,21207,1
3,1,10,100,D,1996,129232.0,245033.0,129232.0,115801.0,21207,2
3,1,10,200,R,1996,115801.0,245033.0,129232.0,115801.0,27950,0
3,1,10,100,D,1998,121863.0,169918.0,121863.0,48055.0,21207,3
3,1,10,200,R,1998,48055.0,169918.0,121863.0,48055.0,19934,0
3,2,11,100,D,1946,56459.0,116213.0,59754.0,56459.0,10601,0
3,2,11,200,R,1946,59754.0,116213.0,59754.0,56459.0,6119,0
3,2,11,100,D,1948,81775.0,149042.0,81775.0,67267.0,10601,0
3,2,11,200,R,1948,67267.0,149042.0,81775.0,67267.0,6119,1
3,2,11,100,D,1950,76497.0,139990.0,76497.0,63493.0,10601,1
3,2,11,200,R,1950,63493.0,139990.0,76497.0,63493.0,26538,0
3,2,11,100,D,1952,88424.0,170703.0,88424.0,81847.0,3794,0
3,2,11,200,R,1952,81847.0,170703.0,88424.0,81847.0,20282,0
3,2,11,100,D,1954,77899.0,130624.0,77899.0,52725.0,3794,1
3,2,11,200,R,1954,52725.0,130624.0,77899.0,52725.0,4127,0
3,2,11,100,D,1956,103563.0,169161.0,103563.0,65598.0,3794,2
3,2,11,200,R,1956,65598.0,169161.0,103563.0,65598.0,8480,0
3,2,11,100,D,1958,103079.0,103079.0,103079.0,,3794,3
3,2,11,100,D,1960,135815.0,135815.0,135815.0,,3794,4
3,2,11,100,D,1962,92340.0,136213.0,92340.0,43873.0,3794,5
3,2,11,200,R,1962,43873.0,136213.0,92340.0,43873.0,23812,0
3,2,11,100,D,1964,125894.0,125894.0,125894.0,,3794,6
3,2,11,100,D,1966,95985.0,95985.0,95985.0,,3794,7
3,2,11,100,D,1968,126485.0,171747.0,126485.0,,3794,8
3,2,11,100,D,1970,111430.0,111430.0,111430.0,,3794,9
3,2,11,100,D,1972,137616.0,137616.0,137616.0,,3794,10
3,2,11,100,D,1974,105763.0,105763.0,105763.0,,3794,11
3,2,11,100,D,1976,134408.0,185747.0,134408.0,41563.0,3794,12
3,2,11,200,R,1976,41563.0,185747.0,134408.0,41563.0,27919,0
3,2,11,100,D,1978,101570.0,139451.0,101570.0,37881.0,3794,13
3,2,11,200,R,1978,37881.0,139451.0,101570.0,37881.0,27919,0
3,2,11,100,D,1980,120711.0,179630.0,120711.0,38672.0,3794,14
3,2,11,200,R,1980,38672.0,179630.0,120711.0,38672.0,27919,0
3,2,11,100,D,1982,118215.0,162759.0,118215.0,44544.0,3794,15
3,2,11,200,R,1982,44544.0,162759.0,118215.0,44544.0,27919,0
3,2,11,100,D,1984,132693.0,193156.0,132693.0,60463.0,3794,16
3,2,11,200,R,1984,60463.0,193156.0,132693.0,60463.0,27919,0
3,2,11,100,D,1986,91033.0,138055.0,91033.0,47022.0,3794,17
3,2,11,200,R,1986,47022.0,138055.0,91033.0,47022.0,16593,0
3,2,11,100,D,1988,156262.0,194708.0,156262.0,38446.0,20494,0
3,2,11,200,R,1988,38446.0,194708.0,156262.0,38446.0,11238,0
3,2,11,100,D,1990,134152.0,134152.0,134152.0,,20494,1
3,2,11,100,D,1992,131215.0,246973.0,131215.0,76795.0,20494,2
3,2,11,200,R,1992,76795.0,246973.0,131215.0,76795.0,23030,0
3,2,11,100,D,1994,117178.0,200077.0,117178.0,72732.0,20494,3
3,2,11,200,R,1994,72732.0,200077.0,117178.0,72732.0,4296,0
3,2,11,100,D,1996,162995.0,227185.0,162995.0,49885.0,20494,4
3,2,11,200,R,1996,49885.0,227185.0,162995.0,49885.0,27420,0
3,2,11,100,D,1998,130550.0,130550.0,130550.0,,20494,5
3,3,12,100,D,1946,69038.0,111071.0,69038.0,42033.0,22089,0
3,3,12,200,R,1946,42033.0,111071.0,69038.0,42033.0,2441,0
3,3,12,100,D,1948,104601.0,141456.0,104601.0,36855.0,22089,1
3,3,12,200,R,1948,36855.0,141456.0,104601.0,36855.0,2441,0
3,3,12,100,D,1950,93591.0,130849.0,93591.0,37258.0,22089,2
3,3,12,200,R,1950,37258.0,130849.0,93591.0,37258.0,10557,0
3,3,12,100,D,1952,108743.0,161533.0,108743.0,52348.0,22089,3
3,3,12,200,R,1952,52348.0,161533.0,108743.0,52348.0,29411,0
3,3,12,100,D,1954,110013.0,110013.0,110013.0,,22089,4
3,3,12,100,D,1956,114848.0,161889.0,114848.0,47041.0,22089,5
3,3,12,200,R,1956,47041.0,161889.0,114848.0,47041.0,21551,0
3,3,12,100,D,1958,114483.0,114483.0,114483.0,,22089,6
3,3,12,100,D,1960,145237.0,145237.0,145237.0,,22089,7
3,3,12,100,D,1962,129326.0,178744.0,129326.0,49418.0,22089,8
3,3,12,200,R,1962,49418.0,178744.0,129326.0,49418.0,1955,0
3,3,12,100,D,1964,177917.0,177917.0,177917.0,,22089,9
3,3,12,100,D,1966,126664.0,178310.0,126664.0,51646.0,22089,10
3,3,12,200,R,1966,51646.0,178310.0,126664.0,51646.0,19334,0
3,3,12,100,D,1968,91587.0,191494.0,91587.0,53047.0,22089,11
3,3,12,200,R,1968,46860.0,191494.0,91587.0,53047.0,7260,5
3,3,12,100,D,1970,63942.0,169795.0,63942.0,60575.0,8639,0
3,3,12,200,R,1970,60575.0,169795.0,63942.0,60575.0,18627,0
3,3,12,100,D,1972,156703.0,156703.0,156703.0,,8324,0
3,3,12,100,D,1974,78244.0,157979.0,78244.0,60717.0,8899,0
3,3,12,200,R,1974,60717.0,157979.0,78244.0,60717.0,16974,0
3,3,12,100,D,1976,168520.0,168520.0,168520.0,,8899,1
3,3,12,100,D,1978,119337.0,158596.0,119337.0,39259.0,8899,2
3,3,12,200,R,1978,39259.0,158596.0,119337.0,39259.0,17511,0
3,3,12,100,D,1980,141560.0,195773.0,141560.0,54213.0,8899,3
3,3,12,200,R,1980,54213.0,195773.0,141560.0,54213.0,26524,0
3,3,12,100,D,1982,142611.0,142611.0,142611.0,,8899,4
3,3,12,100,D,1984,148461.0,220226.0,148461.0,71765.0,8899,5
3,3,12,100,D,1986,120222.0,120222.0,120222.0,,8899,6
3,3,12,100,D,1988,191009.0,191009.0,191009.0,,8899,7
3,3,12,100,D,1990,150992.0,150992.0,150992.0,,8899,8
3,3,12,100,D,1992,115587.0,260881.0,131473.0,115587.0,8899,9
3,3,12,200,R,1992,131473.0,260881.0,131473.0,115587.0,3705,0
3,3,12,100,D,1994,93689.0,211874.0,115810.0,93689.0,20928,0
3,3,12,200,R,1994,115810.0,211874.0,115810.0,93689.0,3705,1
3,3,12,100,D,1996,135044.0,254100.0,135044.0,115694.0,18639,0
3,3,12,200,R,1996,115694.0,254100.0,135044.0,115694.0,3705,2
3,3,12,100,D,1998,108613.0,190674.0,108613.0,79174.0,18639,1
3,3,12,200,R,1998,79174.0,190674.0,108613.0,79174.0,1747,0
3,4,13,100,D,1946,59847.0,120925.0,59847.0,58663.0,8374,0
3,4,13,200,R,1946,58663.0,120925.0,59847.0,58663.0,13586,0
3,4,13,100,D,1948,89064.0,150512.0,89064.0,61448.0,8374,1
3,4,13,200,R,1948,61448.0,150512.0,89064.0,61448.0,17557,0
3,4,13,100,D,1950,76881.0,135020.0,76881.0,656.0,8374,2
3,4,13,100,D,1952,93530.0,171862.0,93530.0,77536.0,8374,3
3,4,13,200,R,1952,77536.0,171862.0,93530.0,77536.0,26184,0
3,4,13,100,D,1954,83053.0,145371.0,83053.0,62318.0,8374,4
3,4,13,200,R,1954,62318.0,145371.0,83053.0,62318.0,13604,0
3,4,13,100,D,1956,104653.0,176090.0,104653.0,,8374,5
3,4,13,100,D,1958,93993.0,147352.0,93993.0,53359.0,8374,6
3,4,13,200,R,1958,53359.0,147352.0,93993.0,53359.0,4312,0
3,4,13,100,D,1960,122364.0,189634.0,122364.0,67270.0,8374,7
3,4,13,200,R,1960,67270.0,189634.0,122364.0,67270.0,25788,0
3,4,13,100,D,1962,145166.0,160476.0,145166.0,15310.0,8374,8
3,4,13,100,D,1964,142339.0,198373.0,142339.0,56034.0,8374,9
3,4,13,200,R,1964,56034.0,198373.0,142339.0,56034.0,8710,0
3,4,13,100,D,1966,137681.0,137681.0,137681.0,,8374,10
3,4,13,100,D,1968,121211.0,198869.0,121211.0,77658.0,8374,11
3,4,13,200,R,1968,77658.0,198869.0,121211.0,77658.0,19334,0
3,4,13,100,D,1970,95016.0,174886.0,95016.0,79870.0,8374,12
3,4,13,200,R,1970,79870.0,174886.0,95016.0,79870.0,19334,0
3,4,13,100,D,1972,101714.0,205105.0,101714.0,92250.0,8639,1
3,4,13,200,R,1972,92250.0,205105.0,101714.0,92250.0,16973,0
3,4,13,100,D,1974,77286.0,151993.0,77286.0,52785.0,8639,2
3,4,13,200,R,1974,21922.0,151993.0,77286.0,52785.0,17683,0
3,4,13,100,D,1976,109268.0,209830.0,109268.0,100562.0,8639,3
3,4,13,200,R,1976,100562.0,209830.0,109268.0,100562.0,18000,0
3,4,13,100,D,1978,111353.0,111353.0,111353.0,,8639,4
3,4,13,100,D,1980,103466.0,199364.0,103466.0,95898.0,10326,0
3,4,13,200,R,1980,95898.0,199364.0,103466.0,95898.0,14825,0
3,4,13,100,D,1982,121802.0,204606.0,121802.0,82804.0,10326,1
3,4,13,200,R,1982,82804.0,204606.0,121802.0,82804.0,12922,8
3,4,13,100,D,1984,172903.0,233024.0,172903.0,60121.0,10326,2
3,4,13,200,R,1984,60121.0,233024.0,172903.0,60121.0,10208,0
3,4,13,100,D,1986,134387.0,151244.0,134387.0,16857.0,10326,3
3,4,13,100,D,1988,169729.0,241390.0,169729.0,71661.0,10326,4
3,4,13,200,R,1988,71661.0,241390.0,169729.0,71661.0,28806,0
3,4,13,100,D,1990,143473.0,218927.0,143473.0,75454.0,10326,5
3,4,13,200,R,1990,75454.0,218927.0,143473.0,75454.0,27082,0
3,4,13,100,D,1992,182633.0,269765.0,182633.0,70665.0,10326,6
3,4,13,200,R,1992,70665.0,269765.0,182633.0,70665.0,18384,0
3,4,13,100,D,1994,168942.0,168942.0,168942.0,,10326,7
3,4,13,100,D,1996,183844.0,256545.0,183844.0,72701.0,10326,8
3,4,13,200,R,1996,72701.0,256545.0,183844.0,72701.0,23076,0
3,4,13,100,D,1998,148340.0,148340.0,148340.0,,10326,9
3,5,14,100,D,1946,38575.0,137549.0,98488.0,38575.0,1673,0
3,5,14,200,R,1946,98488.0,137549.0,98488.0,38575.0,23907,0
3,5,14,200,R,1948,139288.0,139288.0,139288.0,,23907,1
3,5,14,100,D,1950,36530.0,153004.0,116474.0,36530.0,18537,0
3,5,14,200,R,1950,116474.0,153004.0,116474.0,36530.0,23907,2
3,5,14,100,D,1952,45650.0,192777.0,146269.0,45650.0,9902,0
3,5,14,200,R,1952,146269.0,192777.0,146269.0,45650.0,23907,3
3,5,14,200,R,1954,139989.0,139989.0,139989.0,,23907,4
3,5,14,100,D,1956,55038.0,205995.0,150957.0,55038.0,6774,0
3,5,14,200,R,1956,150957.0,205995.0,150957.0,55038.0,23907,5
3,5,14,100,D,1958,59746.0,175818.0,116072.0,59746.0,27812,0
3,5,14,200,R,1958,116072.0,175818.0,116072.0,59746.0,23907,6
3,5,14,100,D,1960,102765.0,225926.0,123161.0,102765.0,17519,0
3,5,14,200,R,1960,123161.0,225926.0,123161.0,102765.0,20029,0
3,5,14,100,D,1962,83504.0,195959.0,112455.0,83504.0,16317,8
3,5,14,200,R,1962,112455.0,195959.0,112455.0,83504.0,20029,1
3,5,14,100,D,1964,74133.0,211868.0,137735.0,74133.0,2095,0
3,5,14,200,R,1964,137735.0,211868.0,137735.0,74133.0,20029,2
3,5,14,100,D,1966,47377.0,188079.0,140702.0,47377.0,28777,0
3,5,14,200,R,1966,140702.0,188079.0,140702.0,47377.0,20029,3
3,5,14,100,D,1968,81875.0,206805.0,124930.0,81875.0,17565,0
3,5,14,200,R,1968,124930.0,206805.0,124930.0,81875.0,20029,4
3,5,14,200,R,1970,116666.0,184312.0,116666.0,,20029,5
3,5,14,100,D,1972,92847.0,207620.0,110970.0,92847.0,15482,0
3,5,14,200,R,1972,110970.0,207620.0,110970.0,92847.0,7092,0
3,5,14,100,D,1974,99518.0,164114.0,99518.0,64596.0,28779,0
3,5,14,200,R,1974,64596.0,164114.0,99518.0,64596.0,7092,1
3,5,14,100,D,1976,144217.0,214253.0,144217.0,70036.0,28779,1
3,5,14,200,R,1976,70036.0,214253.0,144217.0,70036.0,8811,0
3,5,14,100,D,1978,90156.0,172676.0,90156.0,48685.0,26027,0
3,5,14,200,R,1978,48685.0,172676.0,90156.0,48685.0,4728,0
3,5,14,100,D,1980,136758.0,207305.0,136758.0,70547.0,26027,1
3,5,14,200,R,1980,70547.0,207305.0,136758.0,70547.0,24743,0
3,5,14,100,D,1982,140177.0,165401.0,140177.0,25224.0,26027,2
3,5,14,100,D,1984,120008.0,224920.0,120008.0,104912.0,2190,0
3,5,14,200,R,1984,104912.0,224920.0,120008.0,104912.0,14136,0
3,5,14,100,D,1986,113330.0,113330.0,113330.0,,2190,1
3,5,14,100,D,1988,181877.0,216218.0,181877.0,34341.0,2190,2
3,5,14,100,D,1990,110232.0,211249.0,110232.0,101017.0,2190,3
3,5,14,200,R,1990,101017.0,211249.0,110232.0,101017.0,17437,0
3,5,14,100,D,1992,133844.0,256341.0,133844.0,96206.0,19017,0
3,5,14,200,R,1992,96206.0,256341.0,133844.0,96206.0,7092,1
3,5,14,100,D,1994,140725.0,201459.0,140725.0,60734.0,19017,1
3,5,14,200,R,1994,60734.0,201459.0,140725.0,60734.0,6414,0
3,5,14,100,D,1996,183429.0,183429.0,183429.0,,19017,2
3,5,14,100,D,1998,127418.0,180143.0,127418.0,52725.0,19017,3
3,5,14,200,R,1998,52725.0,180143.0,127418.0,52725.0,6414,0
3,6,15,100,D,1946,33823.0,113532.0,79709.0,33823.0,21120,0
3,6,15,200,R,1946,79709.0,113532.0,79709.0,33823.0,2778,0
3,6,15,200,R,1948,108179.0,108179.0,108179.0,,2778,1
3,6,15,100,D,1950,33578.0,127740.0,94162.0,33578.0,24378,0
3,6,15,200,R,1950,94162.0,127740.0,94162.0,33578.0,2759,0
3,6,15,200,R,1952,139657.0,146894.0,139657.0,,2759,1
3,6,15,100,D,1954,37216.0,129132.0,91916.0,37216.0,11117,0
3,6,15,200,R,1954,91916.0,129132.0,91916.0,37216.0,2759,2
3,6,15,200,R,1956,131310.0,131310.0,131310.0,,2759,3
3,6,15,200,R,1958,106807.0,106807.0,106807.0,,2759,4
3,6,15,100,D,1960,58312.0,171147.0,112835.0,58312.0,15390,0
3,6,15,200,R,1960,112835.0,171147.0,112835.0,58312.0,2759,5
3,6,15,100,D,1962,88187.0,201291.0,113104.0,88187.0,20927,0
3,6,15,200,R,1962,113104.0,201291.0,113104.0,88187.0,2759,6
3,6,15,200,R,1964,141733.0,219379.0,141733.0,,2759,7
3,6,15,100,D,1966,66675.0,194419.0,127744.0,66675.0,21541,0
3,6,15,200,R,1966,127744.0,194419.0,127744.0,66675.0,2759,8
3,6,15,100,D,1968,70304.0,207255.0,136951.0,70304.0,13046,0
3,6,15,200,R,1968,136951.0,207255.0,136951.0,70304.0,2759,9
3,6,15,100,D,1970,114276.0,185231.0,114276.0,70955.0,12510,0
3,6,15,200,R,1970,70955.0,185231.0,114276.0,70955.0,22121,0
3,6,15,100,D,1972,139697.0,218078.0,139697.0,78381.0,12510,1
3,6,15,200,R,1972,78381.0,218078.0,139697.0,78381.0,20062,0
3,6,15,100,D,1974,119278.0,119278.0,119278.0,,12510,2
3,6,15,100,D,1976,121562.0,221806.0,121562.0,91655.0,12510,3
3,6,15,200,R,1976,91655.0,221806.0,121562.0,91655.0,4380,0
3,6,15,100,D,1978,97099.0,180610.0,97099.0,83511.0,18108,0
3,6,15,200,R,1978,83511.0,180610.0,97099.0,83511.0,4380,0
3,6,15,100,D,1980,111393.0,219179.0,111393.0,103192.0,18108,1
3,6,15,200,R,1980,103192.0,219179.0,111393.0,103192.0,28743,0
3,6,15,100,D,1982,117723.0,203572.0,117723.0,85849.0,18108,2
3,6,15,200,R,1982,85849.0,203572.0,117723.0,85849.0,28743,0
3,6,15,100,D,1984,168662.0,239640.0,168662.0,63363.0,17977,0
3,6,15,200,R,1984,63363.0,239640.0,168662.0,63363.0,16545,0
3,6,15,100,D,1986,131051.0,131051.0,131051.0,,18108,3
3,6,15,100,D,1988,177643.0,254829.0,177643.0,77186.0,18108,4
3,6,15,200,R,1988,77186.0,254829.0,177643.0,77186.0,18252,0
3,6,15,100,D,1990,149284.0,229461.0,149284.0,80177.0,18108,5
3,6,15,200,R,1990,80177.0,229461.0,149284.0,80177.0,15274,0
3,6,15,100,D,1992,130248.0,289413.0,159165.0,130248.0,18108,6
3,6,15,200,R,1992,159165.0,289413.0,159165.0,130248.0,28631,0
3,6,15,100,D,1994,113481.0,239393.0,120952.0,113481.0,28525,0
3,6,15,200,R,1994,120952.0,239393.0,120952.0,113481.0,28631,1
3,6,15,100,D,1996,133002.0,275785.0,133002.0,132642.0,28525,0
3,6,15,200,R,1996,132642.0,275785.0,133002.0,132642.0,28631,2
3,6,15,100,D,1998,117132.0,214662.0,117132.0,90986.0,28525,1
3,6,15,200,R,1998,90986.0,214662.0,117132.0,90986.0,28631,2
3,7,16,100,D,1946,59871.0,98554.0,59871.0,37250.0,16317,0
3,7,16,200,R,1946,37250.0,98554.0,59871.0,37250.0,3135,0
3,7,16,100,D,1948,100333.0,126672.0,100333.0,26339.0,16317,1
3,7,16,200,R,1948,26339.0,126672.0,100333.0,26339.0,2560,0
3,7,16,100,D,1950,91854.0,117051.0,91854.0,24307.0,16317,2
3,7,16,200,R,1950,24307.0,117051.0,91854.0,24307.0,8587,0
3,7,16,100,D,1952,105662.0,141405.0,105662.0,34663.0,16317,3
3,7,16,200,R,1952,34663.0,141405.0,105662.0,34663.0,27095,0
3,7,16,100,D,1956,87415.0,135588.0,87415.0,48173.0,16317,5
3,7,16,200,R,1956,48173.0,135588.0,87415.0,48173.0,4237,0
3,7,16,100,D,1958,84243.0,111458.0,84243.0,27215.0,16317,6
3,7,16,200,R,1958,27215.0,111458.0,84243.0,27215.0,4237,0
3,7,16,100,D,1960,117237.0,117237.0,117237.0,,16317,7
3,7,16,100,D,1962,119117.0,166406.0,119117.0,47289.0,17427,4
3,7,16,200,R,1962,47289.0,166406.0,119117.0,47289.0,13974,0
3,7,16,100,D,1964,139095.0,180766.0,139095.0,41671.0,17427,5
3,7,16,200,R,1964,41671.0,180766.0,139095.0,41671.0,13974,0
3,7,16,100,D,1966,119543.0,160473.0,119543.0,40930.0,17427,6
3,7,16,200,R,1966,40930.0,160473.0,119543.0,40930.0,13974,0
3,7,16,100,D,1968,119562.0,191251.0,119562.0,71689.0,17427,7
3,7,16,200,R,1968,71689.0,191251.0,119562.0,71689.0,1357,0
3,7,16,100,D,1970,115597.0,160060.0,115597.0,44463.0,17427,8
3,7,16,200,R,1970,44463.0,160060.0,115597.0,44463.0,13974,0
3,7,16,100,D,1972,135193.0,199550.0,135193.0,64357.0,17427,9
3,7,16,200,R,1972,64357.0,199550.0,135193.0,64357.0,1648,0
3,7,16,100,D,1974,122165.0,153124.0,122165.0,30959.0,17427,10
3,7,16,100,D,1976,162126.0,210788.0,162126.0,37063.0,17799,0
3,7,16,200,R,1976,37063.0,210788.0,162126.0,37063.0,7336,0
3,7,16,100,D,1978,145615.0,171632.0,145615.0,26017.0,17799,1
3,7,16,100,D,1980,155759.0,155759.0,155759.0,,17799,2
3,7,16,100,D,1982,151305.0,194368.0,151305.0,43063.0,17799,3
3,7,16,200,R,1982,43063.0,194368.0,151305.0,43063.0,2723,0
3,7,16,100,D,1984,167211.0,234141.0,167211.0,66930.0,17799,4
3,7,16,200,R,1984,66930.0,234141.0,167211.0,66930.0,22888,0
3,7,16,100,D,1986,124183.0,124183.0,124183.0,,17799,5
3,7,16,100,D,1988,188647.0,188647.0,188647.0,,17799,6
3,7,16,100,D,1990,155380.0,155380.0,155380.0,,17799,7
3,7,16,100,D,1992,174837.0,281520.0,174837.0,78262.0,17799,8
3,7,16,200,R,1992,78262.0,281520.0,174837.0,78262.0,26991,0
3,7,16,100,D,1994,146246.0,226920.0,146246.0,80674.0,17799,9
3,7,16,200,R,1994,80674.0,226920.0,146246.0,80674.0,2373,0
3,7,16,100,D,1996,177053.0,253460.0,177053.0,76407.0,17799,10
3,7,16,200,R,1996,76407.0,253460.0,177053.0,76407.0,17113,0
3,7,16,100,D,1998,137178.0,194155.0,137178.0,56977.0,17799,11
3,7,16,200,R,1998,56977.0,194155.0,137178.0,56977.0,17113,0
3,8,17,100,D,1946,43827.0,120132.0,76305.0,43827.0,23771,0
3,8,17,200,R,1946,76305.0,120132.0,76305.0,43827.0,11375,0
3,8,17,100,D,1948,72767.0,148611.0,75844.0,72767.0,23771,0
3,8,17,200,R,1948,75844.0,148611.0,75844.0,72767.0,11375,1
3,8,17,100,D,1950,61559.0,133497.0,71938.0,61559.0,5539,0
3,8,17,200,R,1950,71938.0,133497.0,71938.0,61559.0,11375,2
3,8,17,100,D,1952,82114.0,168738.0,85918.0,82114.0,5539,0
3,8,17,200,R,1952,85918.0,168738.0,85918.0,82114.0,11375,3
3,8,17,100,D,1954,74568.0,140182.0,74568.0,65614.0,17427,0
3,8,17,200,R,1954,65614.0,140182.0,74568.0,65614.0,11375,4
3,8,17,100,D,1956,92463.0,168775.0,92463.0,76312.0,17427,1
3,8,17,200,R,1956,76312.0,168775.0,92463.0,76312.0,9504,0
3,8,17,100,D,1958,91263.0,137537.0,91263.0,46274.0,17427,2
3,8,17,200,R,1958,46274.0,137537.0,91263.0,46274.0,13974,0
3,8,17,100,D,1960,114333.0,173883.0,114333.0,59550.0,17427,3
3,8,17,200,R,1960,59550.0,173883.0,114333.0,59550.0,6974,0
3,8,17,100,D,1962,100814.0,138188.0,100814.0,37374.0,20912,5
3,8,17,200,R,1962,37374.0,138188.0,100814.0,37374.0,11747,0
3,8,17,100,D,1964,122050.0,122050.0,122050.0,,21229,0
3,8,17,100,D,1966,102104.0,102104.0,102104.0,,21229,1
3,8,17,100,D,1968,107645.0,107645.0,107645.0,,21229,2
3,8,17,100,D,1970,89875.0,89875.0,89875.0,,20912,6
3,8,17,100,D,1972,142470.0,160639.0,142470.0,18169.0,21229,3
3,8,17,100,D,1974,107042.0,121826.0,107042.0,8363.0,21229,4
3,8,17,100,D,1976,133131.0,178823.0,133131.0,33437.0,21229,5
3,8,17,200,R,1976,33437.0,178823.0,133131.0,33437.0,2601,0
3,8,17,100,D,1978,102160.0,136919.0,102160.0,28566.0,20912,7
3,8,17,200,R,1978,28566.0,136919.0,102160.0,28566.0,2601,0
3,8,17,100,D,1980,128689.0,164166.0,128689.0,35477.0,20912,8
3,8,17,200,R,1980,35477.0,164166.0,128689.0,35477.0,2601,0
